KLBJ,03/26/2018,3:58pm,You Got Lucky,Tom Petty & The Heartbreakers
KLBJ,03/26/2018,3:54pm,Finish What Ya Started,Van Halen
KLBJ,03/26/2018,3:50pm,Hey Hey What Can I Do,Led Zeppelin
KLBJ,03/26/2018,3:38pm,Big Empty,Stone Temple Pilots
KLBJ,03/26/2018,3:33pm,Armageddon It,Def Leppard
KLBJ,03/26/2018,3:26pm,Speak to Me / Breathe,Pink Floyd
KLBJ,03/26/2018,3:14pm,Nothin' But A Good Time,Poison
KLBJ,03/26/2018,3:09pm,Angie,The Rolling Stones
KLBJ,03/26/2018,3:04pm,Jeremy,Pearl Jam
KLBJ,03/26/2018,3:01pm,You Give Love A Bad Name,Bon Jovi
KLBJ,03/26/2018,2:57pm,Godzilla,Blue Oyster Cult
KLBJ,03/26/2018,2:52pm,(Don't Fear) The Reaper,Blue Oyster Cult
KLBJ,03/26/2018,2:37pm,Voodoo Chile (Slight Return),Stevie Ray Vaughan
KLBJ,03/26/2018,2:35pm,Love Struck Baby,Stevie Ray Vaughan & Double Trouble
KLBJ,03/26/2018,2:32pm,Them Bones,Alice In Chains
KLBJ,03/26/2018,2:26pm,Rooster,Alice In Chains
KLBJ,03/26/2018,2:15pm,Gold Dust Woman,Fleetwood Mac
KLBJ,03/26/2018,2:11pm,Go Your Own Way,Fleetwood Mac
KLBJ,03/26/2018,2:07pm,"Girls, Girls, Girls",Motley Crue
KLBJ,03/26/2018,2:03pm,Looks That Kill,Motley Crue
KLBJ,03/26/2018,1:58pm,Young Lust,Pink Floyd
KLBJ,03/26/2018,1:47pm,"Mama, I'm Coming Home",Ozzy Osbourne
KLBJ,03/26/2018,1:43pm,Gimme Three Steps,Lynyrd Skynyrd
KLBJ,03/26/2018,1:38pm,Sister Christian,Night Ranger
KLBJ,03/26/2018,1:30pm,Kashmir,Led Zeppelin
KLBJ,03/26/2018,1:43pm,Gimme Three Steps,Lynyrd Skynyrd
KLBJ,03/26/2018,1:38pm,Sister Christian,Night Ranger
KLBJ,03/26/2018,1:30pm,Kashmir,Led Zeppelin
KLBJ,03/26/2018,1:24pm,Creep,Stone Temple Pilots
KLBJ,03/26/2018,1:13pm,Authority Song,John Mellencamp
KLBJ,03/26/2018,1:11pm,Who'll Stop The Rain,Creedence Clearwater Revival
KLBJ,03/26/2018,1:07pm,Have A Drink On Me,AC/DC
KLBJ,03/26/2018,1:02pm,Wheel In The Sky,Journey
KLBJ,03/26/2018,12:58pm,All Apologies,Nirvana
KLBJ,03/26/2018,12:47pm,Wind Of Change,Scorpions
KLBJ,03/26/2018,12:40pm,Layla,Derek & The Dominos
KLBJ,03/26/2018,12:35pm,Welcome To The Jungle,Guns N' Roses
KLBJ,03/26/2018,12:30pm,You Don't Know How It Feels,Tom Petty
KLBJ,03/26/2018,12:27pm,Everybody Wants You,Billy Squier
KLBJ,03/26/2018,12:16pm,La Grange,ZZ Top
KLBJ,03/26/2018,12:11pm,In The Air Tonight,Phil Collins
KLBJ,03/26/2018,12:07pm,Dream On,Aerosmith
KLBJ,03/26/2018,12:02pm,Right Now,Van Halen
KLBJ,03/26/2018,11:55am,Dazed and Confused,Led Zeppelin
KLBJ,03/26/2018,11:45am,Small Town,John Mellencamp
KLBJ,03/26/2018,11:41am,The Long Run,The Eagles
KLBJ,03/26/2018,11:37am,My Hero,Foo Fighters
KLBJ,03/26/2018,11:33am,Photograph,Def Leppard
KLBJ,03/26/2018,11:29am,(I Can't Get No) Satisfaction,The Rolling Stones
KLBJ,03/26/2018,11:18am,Tom Sawyer,Rush
KLBJ,03/26/2018,11:14am,Dirty Deeds Done Dirt Cheap,AC/DC
KLBJ,03/26/2018,11:08am,Nothing Else Matters,Metallica
KLBJ,03/26/2018,11:03am,Learning To Fly,Pink Floyd
KLBJ,03/26/2018,10:55am,Money For Nothing,Dire Straits
KLBJ,03/26/2018,10:46am,Fortunate Son,Creedence Clearwater Revival
KLBJ,03/26/2018,10:41am,Comedown,Bush
KLBJ,03/26/2018,10:36am,The Sky Is Crying,Stevie Ray Vaughan
KLBJ,03/26/2018,10:31am,We Will Rock You,Queen
KLBJ,03/26/2018,10:27am,Signs,Tesla
KLBJ,03/26/2018,10:16am,The Ocean,Led Zeppelin
KLBJ,03/26/2018,10:13am,Daughter,Pearl Jam
KLBJ,03/26/2018,10:08am,Juke Box Hero,Foreigner
KLBJ,03/26/2018,10:00am,"One Bourbon, One Scotch, One Beer",George Thorogood & The Destroyers
KLBJ,03/26/2018,4:58am,Give A Little Bit,Supertramp
KLBJ,03/26/2018,4:54am,Dude (Looks Like A Lady),Aerosmith
KLBJ,03/26/2018,4:50am,Bound For The Floor,Local H
KLBJ,03/26/2018,4:45am,Wish You Were Here,Pink Floyd
KLBJ,03/26/2018,4:40am,Crazy Train,Ozzy Osbourne
KLBJ,03/26/2018,4:33am,The Unforgiven,Metallica
KLBJ,03/26/2018,4:30am,Rock & Roll Band,Boston
KLBJ,03/26/2018,4:24am,Paradise City,Guns N' Roses
KLBJ,03/26/2018,4:21am,No More Mister Nice Guy,Alice Cooper
KLBJ,03/26/2018,4:15am,Another One Bites The Dust,Queen
KLBJ,03/26/2018,4:10am,White Room,Cream
KLBJ,03/26/2018,4:04am,Alive,Pearl Jam
KLBJ,03/26/2018,3:59am,For Those About To Rock (We Salute You),AC/DC
KLBJ,03/26/2018,3:53am,Black Magic Woman/Gypsy Queen,Santana
KLBJ,03/26/2018,3:48am,Feel Like Makin' Love,Bad Company
KLBJ,03/26/2018,3:44am,Sharp Dressed Man,ZZ Top
KLBJ,03/26/2018,3:37am,She Talks To Angels,The Black Crowes
KLBJ,03/26/2018,3:34am,Take The Money And Run,The Steve Miller Band
KLBJ,03/26/2018,3:31am,Refugee,Tom Petty & The Heartbreakers
KLBJ,03/26/2018,3:26am,Ramble On,Led Zeppelin
KLBJ,03/26/2018,3:22am,Best Of You,Foo Fighters
KLBJ,03/26/2018,3:18am,Glory Days,Bruce Springsteen
KLBJ,03/26/2018,3:11am,More Than A Feeling,Boston
KLBJ,03/26/2018,3:06am,Man In The Box,Alice In Chains
KLBJ,03/26/2018,3:01am,Sweet Home Alabama,Lynyrd Skynyrd
KLBJ,03/26/2018,2:58am,18 And Life,Skid Row
KLBJ,03/26/2018,2:52am,Texas Flood,Stevie Ray Vaughan
KLBJ,03/26/2018,2:49am,Jumpin' Jack Flash,The Rolling Stones
KLBJ,03/26/2018,2:46am,Good Riddance (Time Of Your Life),Green Day
KLBJ,03/26/2018,2:42am,Foolin',Def Leppard
KLBJ,03/26/2018,2:37am,Break On Through,The Doors
KLBJ,03/26/2018,2:31am,Livin' On The Edge,Aerosmith
KLBJ,03/26/2018,2:27am,Machinehead,Bush
KLBJ,03/26/2018,2:16am,The Great Gig In The Sky,Pink Floyd
KLBJ,03/26/2018,2:11am,Dreams,Van Halen
KLBJ,03/26/2018,2:06am,Scar Tissue,Red Hot Chili Peppers
KLBJ,03/26/2018,2:02am,Under Pressure,Queen
KLBJ,03/26/2018,1:57am,Thunderstruck,AC/DC
KLBJ,03/26/2018,1:50am,Blinded by the Light,Manfred Mann's Earth Band
KLBJ,03/26/2018,1:45am,I Drink Alone,George Thorogood & The Destroyers
KLBJ,03/26/2018,1:41am,Vasoline,Stone Temple Pilots
KLBJ,03/26/2018,1:38am,Somebody To Love,Jefferson Airplane
KLBJ,03/26/2018,1:34am,Ballroom Blitz,Sweet
KLBJ,03/26/2018,1:29am,Lonely Is The Night,Billy Squier
KLBJ,03/26/2018,1:25am,Better Man,Pearl Jam
KLBJ,03/26/2018,1:20am,Smoke On The Water,Deep Purple
KLBJ,03/26/2018,1:12am,Don't Come Around Here No More,Tom Petty & The Heartbreakers
KLBJ,03/26/2018,1:08am,Hot Blooded,Foreigner
KLBJ,03/26/2018,1:04am,Learn To Fly,Foo Fighters
KLBJ,03/26/2018,12:59am,Rag Doll,Aerosmith
KLBJ,03/26/2018,12:54am,Born On The Bayou,Creedence Clearwater Revival
KLBJ,03/26/2018,12:50am,Lithium,Nirvana
KLBJ,03/26/2018,12:47am,Immigrant Song,Led Zeppelin
KLBJ,03/26/2018,12:44am,Roxanne,The Police
KLBJ,03/26/2018,12:38am,Finish What Ya Started,Van Halen
KLBJ,03/26/2018,12:32am,Hotel California,The Eagles
KLBJ,03/26/2018,12:27am,Burden In My Hand,Soundgarden
KLBJ,03/26/2018,12:21am,Hysteria,Def Leppard
KLBJ,03/26/2018,12:18am,Revolution,The Beatles
KLBJ,03/26/2018,12:10am,Money Talks,AC/DC
KLBJ,03/26/2018,12:07am,Hemorrhage (In My Hands),Fuel
KLBJ,03/26/2018,12:01am,Another Brick In The Wall (Part 2),Pink Floyd
Bob FM,03/26/2018,2:58pm,My Sharona,The Knack
Bob FM,03/26/2018,2:48pm,Back On The Chain Gang,The Pretenders
Bob FM,03/26/2018,2:44pm,Wanted Dead Or Alive,Bon Jovi
Bob FM,03/26/2018,2:41pm,Are You Gonna Be My Girl,JET
Bob FM,03/26/2018,2:36pm,Head Over Heels,Tears For Fears
Bob FM,03/26/2018,2:32pm,Beast Of Burden,The Rolling Stones
Bob FM,03/26/2018,2:28pm,What I Am,Edie Brickell & The New Bohemians
Bob FM,03/26/2018,2:18pm,She's A Beauty,The Tubes
Bob FM,03/26/2018,2:14pm,If You Could Only See,Tonic
Bob FM,03/26/2018,2:11pm,I Will Survive,Gloria Gaynor
Bob FM,03/26/2018,2:07pm,Get It On (Bang A Gong),The Power Station
Bob FM,03/26/2018,2:04pm,Baby Come Back,Player
Bob FM,03/26/2018,2:01pm,I Won't Back Down,Tom Petty
Bob FM,03/26/2018,1:57pm,Cheap Thrills,Sia
Bob FM,03/26/2018,1:48pm,Talking In Your Sleep,The Romantics
Bob FM,03/26/2018,1:44pm,We're An American Band,Grand Funk Railroad
Bob FM,03/26/2018,1:40pm,Don't You (Forget About Me),Simple Minds
Bob FM,03/26/2018,1:35pm,Burnin' For You,Blue Oyster Cult
Bob FM,03/26/2018,1:32pm,Animals,Maroon 5
Bob FM,03/26/2018,1:28pm,Owner Of A Lonely Heart,Yes
Bob FM,03/26/2018,1:17pm,Higher Love,Steve Winwood
Bob FM,03/26/2018,1:13pm,Already Gone,The Eagles
Bob FM,03/26/2018,1:09pm,The Look,Roxette
Bob FM,03/26/2018,1:05pm,Wonderwall,Oasis
Bob FM,03/26/2018,1:01pm,Wild Thing,Tone-Lōc
Bob FM,03/26/2018,2:14pm,If You Could Only See,Tonic
Bob FM,03/26/2018,2:11pm,I Will Survive,Gloria Gaynor
Bob FM,03/26/2018,2:07pm,Get It On (Bang A Gong),The Power Station
Bob FM,03/26/2018,2:04pm,Baby Come Back,Player
Bob FM,03/26/2018,2:01pm,I Won't Back Down,Tom Petty
Bob FM,03/26/2018,1:57pm,Cheap Thrills,Sia
Bob FM,03/26/2018,1:48pm,Talking In Your Sleep,The Romantics
Bob FM,03/26/2018,1:44pm,We're An American Band,Grand Funk Railroad
Bob FM,03/26/2018,1:40pm,Don't You (Forget About Me),Simple Minds
Bob FM,03/26/2018,1:35pm,Burnin' For You,Blue Oyster Cult
Bob FM,03/26/2018,1:32pm,Animals,Maroon 5
Bob FM,03/26/2018,1:28pm,Owner Of A Lonely Heart,Yes
Bob FM,03/26/2018,1:17pm,Higher Love,Steve Winwood
Bob FM,03/26/2018,1:13pm,Already Gone,The Eagles
Bob FM,03/26/2018,1:09pm,The Look,Roxette
Bob FM,03/26/2018,1:05pm,Wonderwall,Oasis
Bob FM,03/26/2018,1:01pm,Wild Thing,Tone-Lōc
Bob FM,03/26/2018,12:57pm,Oh Sherrie,Steve Perry
Bob FM,03/26/2018,12:47pm,Roar,Katy Perry
Bob FM,03/26/2018,12:44pm,Lovin' Every Minute Of It,Loverboy
Bob FM,03/26/2018,12:41pm,Movin' Out (Anthony's Song),Billy Joel
Bob FM,03/26/2018,12:37pm,Run To You,Bryan Adams
Bob FM,03/26/2018,12:33pm,Shape Of You,Ed Sheeran
Bob FM,03/26/2018,12:29pm,Obsession,Animotion
Bob FM,03/26/2018,12:19pm,La Grange,ZZ Top
Bob FM,03/26/2018,10:50am,Little Talks,Of Monsters And Men
Bob FM,03/26/2018,10:45am,Rebel Yell,Billy Idol
Bob FM,03/26/2018,10:42am,Rock On,David Essex
Bob FM,03/26/2018,10:38am,I Hate Myself For Loving You,Joan Jett & The Blackhearts
Bob FM,03/26/2018,10:34am,Bitter Sweet Symphony,The Verve
Bob FM,03/26/2018,10:30am,True Faith,New Order
Bob FM,03/26/2018,10:21am,Yesterday,The Beatles
Bob FM,03/26/2018,10:17am,Into The Groove,Madonna
Bob FM,03/26/2018,10:12am,Message In A Bottle,The Police
Bob FM,03/26/2018,10:09am,Feel It Still,Portugal. The Man
Bob FM,03/26/2018,10:05am,Heaven,Bryan Adams
Bob FM,03/26/2018,10:01am,Everybody Wants To Rule The World,Tears For Fears
Bob FM,03/26/2018,9:58am,Right Back To Where We Started From,Maxine Nightingale
Bob FM,03/26/2018,9:54am,Shadows Of The Night,Pat Benatar
Bob FM,03/26/2018,9:50am,Brick House,The Commodores
Bob FM,03/26/2018,9:47am,Radioactive,Imagine Dragons
Bob FM,03/26/2018,9:43am,The Power Of Love,Huey Lewis & The News
Bob FM,03/26/2018,9:31am,Black Velvet,Alannah Myles
Bob FM,03/26/2018,9:28am,Been Caught Stealing,Jane's Addiction
Bob FM,03/26/2018,9:24am,Personal Jesus,Depeche Mode
Bob FM,03/26/2018,9:21am,Vision Of Love,Mariah Carey
Bob FM,03/26/2018,9:17am,"Tom's Diner (7"" A)",DNA Feat. Suzanne Vega
Bob FM,03/26/2018,9:13am,Free Fallin',Tom Petty
Bob FM,03/26/2018,9:09am,Don't Wanna Fall In Love,Jane Child
Bob FM,03/26/2018,9:05am,Friends In Low Places,Garth Brooks
Bob FM,03/26/2018,10:12am,Message In A Bottle,The Police
Bob FM,03/26/2018,10:09am,Feel It Still,Portugal. The Man
Bob FM,03/26/2018,10:05am,Heaven,Bryan Adams
Bob FM,03/26/2018,10:01am,Everybody Wants To Rule The World,Tears For Fears
Bob FM,03/26/2018,9:58am,Right Back To Where We Started From,Maxine Nightingale
Bob FM,03/26/2018,9:54am,Shadows Of The Night,Pat Benatar
Bob FM,03/26/2018,9:50am,Brick House,The Commodores
Bob FM,03/26/2018,9:47am,Radioactive,Imagine Dragons
Bob FM,03/26/2018,9:43am,The Power Of Love,Huey Lewis & The News
